post_id,text,account_id,timestamp,token,type
p3947,Where is the proof?,acc0097,2025-12-05T06:57:35,FEX,doubt
p3948,Solid long-term potential.,acc0494,2025-12-05T06:58:00,AITK,organic
p3949,Massive pump incoming stay ready!,acc0046,2025-12-05T06:58:23,RNDR,coordinated
p3950,This will be the next 100x!,acc0497,2025-12-05T06:58:32,OMNI,coordinated
p3951,Where is the proof?,acc0260,2025-12-05T06:58:45,AITK,doubt
p3952,The project is growing steadily. #AITK,acc0057,2025-12-05T06:58:46,AITK,organic
p3953,Pump incoming! #FEX,acc0185,2025-12-05T06:59:02,FEX,bot
p3954,This might be manipulated.,acc0302,2025-12-05T06:59:28,RNDR,doubt
p3955,Insider: massive deal incoming! #FEX,acc0206,2025-12-05T06:59:49,FEX,fake_news
p3956,Massive pump incoming stay ready! #FEX,acc0291,2025-12-05T07:00:13,FEX,coordinated
p3957,BREAKING: Major partnership confirmed!,acc0090,2025-12-05T07:00:42,ASI,fake_news
p3958,Leaked info suggests huge collaboration!,acc0463,2025-12-05T07:00:55,OMNI,fake_news
p3959,Where is the proof?,acc0136,2025-12-05T07:01:24,BLOC,doubt
p3960,Strong development updates.,acc0329,2025-12-05T07:01:28,TAO,organic
p3961,Insider: massive deal incoming!,acc0213,2025-12-05T07:01:32,RNDR,fake_news
p3962,Buy now!! Massive potential!,acc0160,2025-12-05T07:01:58,FEX,bot
p3963,Leaked info suggests huge collaboration!,acc0337,2025-12-05T07:02:25,RNDR,fake_news
p3964,Pump incoming!,acc0349,2025-12-05T07:02:50,ASI,bot
p3965,Rumor: Big tech involved! #RNDR,acc0008,2025-12-05T07:02:57,RNDR,fake_news
p3966,This will be the next 100x!,acc0013,2025-12-05T07:03:03,OMNI,coordinated
p3967,Leaked info suggests huge collaboration! #AITK,acc0039,2025-12-05T07:03:25,AITK,fake_news
p3968,BREAKING: Major partnership confirmed!,acc0349,2025-12-05T07:03:53,AITK,fake_news
p3969,Massive pump incoming stay ready!,acc0009,2025-12-05T07:04:18,ASI,coordinated
p3970,Seems like coordinated hype.,acc0352,2025-12-05T07:04:22,RNDR,doubt
p3971,Massive pump incoming stay ready!,acc0061,2025-12-05T07:04:43,TAO,coordinated
p3972,This will be the next 100x!,acc0485,2025-12-05T07:04:49,FEX,coordinated
p3973,Market sentiment seems healthy.,acc0489,2025-12-05T07:05:14,NEURA,organic
p3974,Seems like coordinated hype.,acc0161,2025-12-05T07:05:32,FEX,doubt
p3975,Leaked info suggests huge collaboration! #RNDR,acc0099,2025-12-05T07:05:34,RNDR,fake_news
p3976,Pump incoming!,acc0085,2025-12-05T07:06:03,BLOC,bot
p3977,Strong team strong roadmap!,acc0146,2025-12-05T07:06:13,RNDR,coordinated
p3978,The project is growing steadily.,acc0125,2025-12-05T07:06:40,RNDR,organic
p3979,Don't miss this 100x!,acc0449,2025-12-05T07:06:53,NEURA,bot
p3980,Rumor: Big tech involved! #RNDR,acc0229,2025-12-05T07:07:05,RNDR,fake_news
p3981,Undervalued gem!,acc0036,2025-12-05T07:07:24,FEX,coordinated
p3982,Massive pump incoming stay ready!,acc0143,2025-12-05T07:07:47,TAO,coordinated
p3983,This will be the next 100x!,acc0190,2025-12-05T07:08:15,OMNI,coordinated
p3984,Strong development updates.,acc0131,2025-12-05T07:08:24,OMNI,organic
p3985,Seems like coordinated hype.,acc0036,2025-12-05T07:08:31,AITK,doubt
p3986,Strong team strong roadmap!,acc0277,2025-12-05T07:08:36,OMNI,coordinated
p3987,Don't miss this 100x!,acc0361,2025-12-05T07:08:59,RNDR,bot
p3988,Undervalued gem! #XCY,acc0342,2025-12-05T07:09:22,XCY,coordinated
p3989,This will be the next 100x!,acc0381,2025-12-05T07:09:48,AITK,coordinated
p3990,Undervalued gem! #TAO,acc0210,2025-12-05T07:10:15,TAO,coordinated
p3991,Strong development updates. #TAO,acc0204,2025-12-05T07:10:28,TAO,organic
p3992,BREAKING: Major partnership confirmed!,acc0366,2025-12-05T07:10:49,FEX,fake_news
p3993,Strong team strong roadmap!,acc0300,2025-12-05T07:11:10,NEURA,coordinated
p3994,Leaked info suggests huge collaboration! #OMNI,acc0345,2025-12-05T07:11:39,OMNI,fake_news
p3995,The project is growing steadily.,acc0394,2025-12-05T07:12:08,BLOC,organic
p3996,Insider: massive deal incoming!,acc0142,2025-12-05T07:12:16,BLOC,fake_news
p3997,Leaked info suggests huge collaboration!,acc0457,2025-12-05T07:12:40,RNDR,fake_news
p3998,Strong team strong roadmap!,acc0395,2025-12-05T07:12:51,FEX,coordinated
p3999,The project is growing steadily.,acc0308,2025-12-05T07:13:17,TAO,organic
p4000,Too many identical posts today...,acc0476,2025-12-05T07:13:37,RNDR,doubt
p4001,Pump incoming!,acc0153,2025-12-05T07:13:54,AITK,bot
p4002,Undervalued gem!,acc0307,2025-12-05T07:14:10,RNDR,coordinated
p4003,Insider: massive deal incoming!,acc0352,2025-12-05T07:14:40,ASI,fake_news
p4004,To the moon!!!,acc0451,2025-12-05T07:15:06,TAO,bot
p4005,Market sentiment seems healthy. #NEURA,acc0025,2025-12-05T07:15:27,NEURA,organic
p4006,Don't miss this 100x! #BLOC,acc0013,2025-12-05T07:15:38,BLOC,bot
p4007,Massive pump incoming stay ready!,acc0159,2025-12-05T07:15:54,OMNI,coordinated
p4008,Undervalued gem! #NEURA,acc0475,2025-12-05T07:16:12,NEURA,coordinated
p4009,This will be the next 100x!,acc0423,2025-12-05T07:16:27,TAO,coordinated
p4010,Where is the proof?,acc0476,2025-12-05T07:16:45,TAO,doubt
p4011,Pump incoming!,acc0256,2025-12-05T07:17:12,XCY,bot
p4012,Insider: massive deal incoming!,acc0431,2025-12-05T07:17:16,NEURA,fake_news
p4013,Market sentiment seems healthy.,acc0141,2025-12-05T07:17:40,XCY,organic
p4014,Market sentiment seems healthy.,acc0124,2025-12-05T07:17:48,RNDR,organic
p4015,Massive pump incoming stay ready!,acc0461,2025-12-05T07:17:59,OMNI,coordinated
p4016,BREAKING: Major partnership confirmed!,acc0483,2025-12-05T07:18:28,OMNI,fake_news
p4017,Insider: massive deal incoming!,acc0143,2025-12-05T07:18:29,ASI,fake_news
p4018,Solid long-term potential.,acc0196,2025-12-05T07:18:48,ASI,organic
p4019,The project is growing steadily. #RNDR,acc0214,2025-12-05T07:19:05,RNDR,organic
p4020,Rumor: Big tech involved!,acc0105,2025-12-05T07:19:17,RNDR,fake_news
p4021,To the moon!!!,acc0385,2025-12-05T07:19:42,TAO,bot
p4022,Undervalued gem!,acc0347,2025-12-05T07:19:48,XCY,coordinated
p4023,Too many identical posts today...,acc0328,2025-12-05T07:19:55,FEX,doubt
p4024,Undervalued gem!,acc0255,2025-12-05T07:20:04,OMNI,coordinated
p4025,To the moon!!!,acc0424,2025-12-05T07:20:33,XCY,bot
p4026,Leaked info suggests huge collaboration!,acc0268,2025-12-05T07:21:01,ASI,fake_news
p4027,Insider: massive deal incoming!,acc0160,2025-12-05T07:21:15,NEURA,fake_news
p4028,Market sentiment seems healthy. #TAO,acc0297,2025-12-05T07:21:44,TAO,organic
p4029,Buy now!! Massive potential!,acc0421,2025-12-05T07:22:04,XCY,bot
p4030,Massive pump incoming stay ready! #FEX,acc0298,2025-12-05T07:22:34,FEX,coordinated
p4031,Leaked info suggests huge collaboration!,acc0267,2025-12-05T07:22:38,FEX,fake_news
p4032,To the moon!!!,acc0261,2025-12-05T07:22:50,AITK,bot
p4033,Insider: massive deal incoming! #AITK,acc0293,2025-12-05T07:23:04,AITK,fake_news
p4034,BREAKING: Major partnership confirmed!,acc0256,2025-12-05T07:23:12,NEURA,fake_news
p4035,This might be manipulated. #ASI,acc0492,2025-12-05T07:23:30,ASI,doubt
p4036,Leaked info suggests huge collaboration!,acc0122,2025-12-05T07:23:54,ASI,fake_news
p4037,The project is growing steadily.,acc0434,2025-12-05T07:23:55,OMNI,organic
p4038,Rumor: Big tech involved! #RNDR,acc0308,2025-12-05T07:24:06,RNDR,fake_news
p4039,Market sentiment seems healthy.,acc0337,2025-12-05T07:24:28,OMNI,organic
p4040,Leaked info suggests huge collaboration!,acc0408,2025-12-05T07:24:32,AITK,fake_news
p4041,Seems like coordinated hype.,acc0292,2025-12-05T07:24:39,BLOC,doubt
p4042,Don't miss this 100x! #NEURA,acc0475,2025-12-05T07:24:41,NEURA,bot
p4043,Pump incoming! #NEURA,acc0436,2025-12-05T07:25:03,NEURA,bot
p4044,Strong development updates. #AITK,acc0061,2025-12-05T07:25:07,AITK,organic
p4045,Massive pump incoming stay ready! #BLOC,acc0423,2025-12-05T07:25:26,BLOC,coordinated
p4046,Strong team strong roadmap!,acc0296,2025-12-05T07:25:46,ASI,coordinated
p4047,Don't miss this 100x!,acc0061,2025-12-05T07:26:08,BLOC,bot
p4048,Strong team strong roadmap!,acc0415,2025-12-05T07:26:22,AITK,coordinated
p4049,The project is growing steadily.,acc0035,2025-12-05T07:26:23,OMNI,organic
p4050,Pump incoming! #AITK,acc0144,2025-12-05T07:26:35,AITK,bot
p4051,Pump incoming! #ASI,acc0207,2025-12-05T07:26:55,ASI,bot
p4052,Too many identical posts today...,acc0004,2025-12-05T07:27:02,TAO,doubt
p4053,Massive pump incoming stay ready!,acc0115,2025-12-05T07:27:28,ASI,coordinated
p4054,Seems like coordinated hype. #XCY,acc0399,2025-12-05T07:27:51,XCY,doubt
p4055,Too many identical posts today... #BLOC,acc0398,2025-12-05T07:28:03,BLOC,doubt
p4056,Leaked info suggests huge collaboration!,acc0089,2025-12-05T07:28:23,OMNI,fake_news
p4057,Strong development updates. #OMNI,acc0314,2025-12-05T07:28:42,OMNI,organic
p4058,To the moon!!!,acc0457,2025-12-05T07:29:08,BLOC,bot
p4059,BREAKING: Major partnership confirmed!,acc0293,2025-12-05T07:29:33,OMNI,fake_news
p4060,Don't miss this 100x!,acc0050,2025-12-05T07:29:39,NEURA,bot
p4061,Pump incoming!,acc0434,2025-12-05T07:29:55,OMNI,bot
p4062,This might be manipulated. #AITK,acc0285,2025-12-05T07:30:03,AITK,doubt
p4063,BREAKING: Major partnership confirmed!,acc0170,2025-12-05T07:30:25,FEX,fake_news
p4064,Pump incoming!,acc0478,2025-12-05T07:30:36,TAO,bot
p4065,Strong development updates.,acc0347,2025-12-05T07:30:46,FEX,organic
p4066,Market sentiment seems healthy.,acc0110,2025-12-05T07:30:55,ASI,organic
p4067,This might be manipulated. #BLOC,acc0138,2025-12-05T07:31:07,BLOC,doubt
p4068,Buy now!! Massive potential!,acc0228,2025-12-05T07:31:23,TAO,bot
p4069,Strong team strong roadmap!,acc0168,2025-12-05T07:31:48,NEURA,coordinated
p4070,Don't miss this 100x!,acc0304,2025-12-05T07:32:09,OMNI,bot
p4071,Pump incoming! #BLOC,acc0477,2025-12-05T07:32:25,BLOC,bot
p4072,Pump incoming! #OMNI,acc0163,2025-12-05T07:32:29,OMNI,bot
p4073,Leaked info suggests huge collaboration!,acc0419,2025-12-05T07:32:51,AITK,fake_news
p4074,BREAKING: Major partnership confirmed! #ASI,acc0033,2025-12-05T07:33:05,ASI,fake_news
p4075,Strong development updates.,acc0036,2025-12-05T07:33:29,TAO,organic
p4076,Strong team strong roadmap! #AITK,acc0341,2025-12-05T07:33:57,AITK,coordinated
p4077,Solid long-term potential.,acc0374,2025-12-05T07:34:07,ASI,organic
p4078,This will be the next 100x!,acc0360,2025-12-05T07:34:28,ASI,coordinated
p4079,Too many identical posts today...,acc0497,2025-12-05T07:34:30,NEURA,doubt
p4080,Pump incoming!,acc0367,2025-12-05T07:34:59,NEURA,bot
p4081,Undervalued gem!,acc0416,2025-12-05T07:35:09,BLOC,coordinated
p4082,Seems like coordinated hype. #TAO,acc0463,2025-12-05T07:35:17,TAO,doubt
p4083,This will be the next 100x!,acc0473,2025-12-05T07:35:33,RNDR,coordinated
p4084,Market sentiment seems healthy. #XCY,acc0478,2025-12-05T07:35:52,XCY,organic
p4085,Where is the proof?,acc0115,2025-12-05T07:36:20,TAO,doubt
p4086,This might be manipulated.,acc0087,2025-12-05T07:36:29,ASI,doubt
p4087,Where is the proof?,acc0117,2025-12-05T07:36:49,AITK,doubt
p4088,To the moon!!!,acc0061,2025-12-05T07:36:54,TAO,bot
p4089,Pump incoming!,acc0406,2025-12-05T07:37:08,RNDR,bot
p4090,Rumor: Big tech involved!,acc0370,2025-12-05T07:37:32,RNDR,fake_news
p4091,Market sentiment seems healthy. #RNDR,acc0075,2025-12-05T07:37:58,RNDR,organic
p4092,Rumor: Big tech involved!,acc0274,2025-12-05T07:38:27,XCY,fake_news
p4093,This might be manipulated.,acc0444,2025-12-05T07:38:57,TAO,doubt
p4094,Market sentiment seems healthy.,acc0163,2025-12-05T07:39:05,BLOC,organic
p4095,Strong development updates.,acc0473,2025-12-05T07:39:08,XCY,organic
p4096,Where is the proof?,acc0280,2025-12-05T07:39:27,TAO,doubt
p4097,Where is the proof? #OMNI,acc0124,2025-12-05T07:39:53,OMNI,doubt
p4098,Seems like coordinated hype. #XCY,acc0288,2025-12-05T07:40:15,XCY,doubt
p4099,To the moon!!! #AITK,acc0287,2025-12-05T07:40:33,AITK,bot
p4100,The project is growing steadily.,acc0183,2025-12-05T07:40:54,RNDR,organic
p4101,To the moon!!!,acc0398,2025-12-05T07:41:16,AITK,bot
p4102,Seems like coordinated hype.,acc0329,2025-12-05T07:41:40,TAO,doubt
p4103,Insider: massive deal incoming!,acc0065,2025-12-05T07:42:07,TAO,fake_news
p4104,Where is the proof?,acc0062,2025-12-05T07:42:36,BLOC,doubt
p4105,Market sentiment seems healthy.,acc0463,2025-12-05T07:42:52,XCY,organic
p4106,Solid long-term potential.,acc0114,2025-12-05T07:43:21,XCY,organic
p4107,Seems like coordinated hype. #TAO,acc0412,2025-12-05T07:43:23,TAO,doubt
p4108,BREAKING: Major partnership confirmed! #AITK,acc0193,2025-12-05T07:43:35,AITK,fake_news
p4109,Where is the proof? #FEX,acc0322,2025-12-05T07:44:02,FEX,doubt
p4110,Where is the proof?,acc0341,2025-12-05T07:44:32,ASI,doubt
p4111,Solid long-term potential.,acc0077,2025-12-05T07:44:42,FEX,organic
p4112,Massive pump incoming stay ready!,acc0446,2025-12-05T07:45:00,RNDR,coordinated
p4113,Strong team strong roadmap! #RNDR,acc0380,2025-12-05T07:45:09,RNDR,coordinated
p4114,Too many identical posts today...,acc0187,2025-12-05T07:45:11,NEURA,doubt
p4115,Too many identical posts today...,acc0301,2025-12-05T07:45:23,FEX,doubt
p4116,Strong development updates. #RNDR,acc0463,2025-12-05T07:45:50,RNDR,organic
p4117,BREAKING: Major partnership confirmed! #ASI,acc0360,2025-12-05T07:46:10,ASI,fake_news
p4118,Buy now!! Massive potential!,acc0430,2025-12-05T07:46:38,TAO,bot
p4119,To the moon!!!,acc0134,2025-12-05T07:46:52,XCY,bot
p4120,Too many identical posts today...,acc0069,2025-12-05T07:47:15,FEX,doubt
p4121,To the moon!!!,acc0373,2025-12-05T07:47:38,XCY,bot
p4122,Leaked info suggests huge collaboration!,acc0141,2025-12-05T07:47:47,BLOC,fake_news
p4123,Solid long-term potential.,acc0004,2025-12-05T07:48:08,NEURA,organic
p4124,Seems like coordinated hype. #ASI,acc0280,2025-12-05T07:48:36,ASI,doubt
p4125,Insider: massive deal incoming!,acc0489,2025-12-05T07:48:49,NEURA,fake_news
p4126,Buy now!! Massive potential!,acc0152,2025-12-05T07:49:12,TAO,bot
p4127,Strong development updates.,acc0216,2025-12-05T07:49:29,XCY,organic
p4128,This might be manipulated. #FEX,acc0061,2025-12-05T07:49:31,FEX,doubt
p4129,To the moon!!!,acc0275,2025-12-05T07:49:34,FEX,bot
p4130,Strong development updates. #NEURA,acc0067,2025-12-05T07:49:38,NEURA,organic
p4131,Pump incoming! #FEX,acc0302,2025-12-05T07:49:44,FEX,bot
p4132,Too many identical posts today...,acc0484,2025-12-05T07:50:11,ASI,doubt
p4133,Strong development updates.,acc0364,2025-12-05T07:50:31,OMNI,organic
p4134,Buy now!! Massive potential!,acc0009,2025-12-05T07:50:57,XCY,bot
p4135,Solid long-term potential.,acc0006,2025-12-05T07:51:19,NEURA,organic
p4136,Strong team strong roadmap!,acc0127,2025-12-05T07:51:27,BLOC,coordinated
p4137,BREAKING: Major partnership confirmed!,acc0003,2025-12-05T07:51:55,XCY,fake_news
p4138,Strong development updates.,acc0263,2025-12-05T07:52:02,RNDR,organic
p4139,Buy now!! Massive potential!,acc0170,2025-12-05T07:52:16,OMNI,bot
p4140,Pump incoming!,acc0340,2025-12-05T07:52:28,NEURA,bot
p4141,Massive pump incoming stay ready!,acc0111,2025-12-05T07:52:36,XCY,coordinated
p4142,BREAKING: Major partnership confirmed!,acc0076,2025-12-05T07:53:03,RNDR,fake_news
p4143,Undervalued gem!,acc0194,2025-12-05T07:53:22,RNDR,coordinated
p4144,Undervalued gem!,acc0283,2025-12-05T07:53:23,XCY,coordinated
p4145,This might be manipulated.,acc0351,2025-12-05T07:53:32,NEURA,doubt
p4146,Undervalued gem!,acc0384,2025-12-05T07:53:55,AITK,coordinated
p4147,Buy now!! Massive potential!,acc0425,2025-12-05T07:54:15,RNDR,bot
p4148,The project is growing steadily.,acc0163,2025-12-05T07:54:17,NEURA,organic
p4149,Buy now!! Massive potential! #XCY,acc0324,2025-12-05T07:54:18,XCY,bot
p4150,Leaked info suggests huge collaboration! #RNDR,acc0233,2025-12-05T07:54:42,RNDR,fake_news
p4151,Seems like coordinated hype.,acc0005,2025-12-05T07:55:12,AITK,doubt
p4152,Don't miss this 100x!,acc0276,2025-12-05T07:55:19,ASI,bot
p4153,This might be manipulated.,acc0214,2025-12-05T07:55:21,RNDR,doubt
p4154,Strong development updates.,acc0133,2025-12-05T07:55:34,AITK,organic
p4155,Rumor: Big tech involved! #AITK,acc0311,2025-12-05T07:55:52,AITK,fake_news
p4156,Leaked info suggests huge collaboration!,acc0336,2025-12-05T07:56:06,AITK,fake_news
p4157,Where is the proof? #TAO,acc0302,2025-12-05T07:56:31,TAO,doubt
p4158,To the moon!!!,acc0411,2025-12-05T07:56:57,XCY,bot
p4159,BREAKING: Major partnership confirmed!,acc0235,2025-12-05T07:57:24,AITK,fake_news
p4160,To the moon!!! #XCY,acc0433,2025-12-05T07:57:52,XCY,bot
p4161,Seems like coordinated hype. #RNDR,acc0379,2025-12-05T07:58:03,RNDR,doubt
p4162,Insider: massive deal incoming!,acc0494,2025-12-05T07:58:13,FEX,fake_news
p4163,Don't miss this 100x!,acc0341,2025-12-05T07:58:43,BLOC,bot
p4164,Undervalued gem! #XCY,acc0465,2025-12-05T07:58:59,XCY,coordinated
p4165,Don't miss this 100x!,acc0074,2025-12-05T07:59:14,FEX,bot
p4166,Don't miss this 100x!,acc0017,2025-12-05T07:59:41,OMNI,bot
p4167,Pump incoming!,acc0466,2025-12-05T07:59:50,BLOC,bot
p4168,Solid long-term potential. #ASI,acc0209,2025-12-05T08:00:15,ASI,organic
p4169,Massive pump incoming stay ready!,acc0025,2025-12-05T08:00:19,XCY,coordinated
p4170,This will be the next 100x!,acc0252,2025-12-05T08:00:48,FEX,coordinated
p4171,This will be the next 100x! #ASI,acc0230,2025-12-05T08:01:03,ASI,coordinated
p4172,To the moon!!!,acc0300,2025-12-05T08:01:29,RNDR,bot
p4173,Buy now!! Massive potential! #BLOC,acc0184,2025-12-05T08:01:53,BLOC,bot
p4174,This might be manipulated. #AITK,acc0220,2025-12-05T08:02:03,AITK,doubt
p4175,Leaked info suggests huge collaboration!,acc0045,2025-12-05T08:02:21,FEX,fake_news
p4176,Rumor: Big tech involved!,acc0387,2025-12-05T08:02:35,RNDR,fake_news
p4177,To the moon!!!,acc0091,2025-12-05T08:02:50,RNDR,bot
p4178,Pump incoming!,acc0123,2025-12-05T08:03:01,RNDR,bot
p4179,This will be the next 100x!,acc0410,2025-12-05T08:03:28,FEX,coordinated
p4180,Seems like coordinated hype. #XCY,acc0059,2025-12-05T08:03:34,XCY,doubt
p4181,Too many identical posts today...,acc0041,2025-12-05T08:03:53,RNDR,doubt
p4182,Rumor: Big tech involved!,acc0410,2025-12-05T08:04:10,XCY,fake_news
p4183,Undervalued gem!,acc0049,2025-12-05T08:04:37,TAO,coordinated
p4184,Seems like coordinated hype. #FEX,acc0091,2025-12-05T08:04:54,FEX,doubt
p4185,This will be the next 100x! #OMNI,acc0498,2025-12-05T08:05:17,OMNI,coordinated
p4186,Undervalued gem!,acc0019,2025-12-05T08:05:22,ASI,coordinated
p4187,Strong development updates.,acc0165,2025-12-05T08:05:42,AITK,organic
p4188,Rumor: Big tech involved!,acc0337,2025-12-05T08:06:03,XCY,fake_news
p4189,Seems like coordinated hype. #RNDR,acc0483,2025-12-05T08:06:17,RNDR,doubt
p4190,Don't miss this 100x!,acc0239,2025-12-05T08:06:23,FEX,bot
p4191,Solid long-term potential.,acc0468,2025-12-05T08:06:25,XCY,organic
p4192,Buy now!! Massive potential!,acc0174,2025-12-05T08:06:41,TAO,bot
p4193,Don't miss this 100x!,acc0193,2025-12-05T08:06:46,ASI,bot
p4194,Rumor: Big tech involved! #NEURA,acc0352,2025-12-05T08:06:58,NEURA,fake_news
p4195,Where is the proof?,acc0194,2025-12-05T08:07:05,XCY,doubt
p4196,Undervalued gem! #AITK,acc0360,2025-12-05T08:07:29,AITK,coordinated
p4197,Market sentiment seems healthy.,acc0248,2025-12-05T08:07:55,RNDR,organic
p4198,This might be manipulated.,acc0465,2025-12-05T08:08:19,XCY,doubt
p4199,This will be the next 100x!,acc0159,2025-12-05T08:08:42,TAO,coordinated
p4200,Market sentiment seems healthy.,acc0312,2025-12-05T08:09:01,AITK,organic
p4201,Buy now!! Massive potential!,acc0011,2025-12-05T08:09:12,TAO,bot
p4202,Strong team strong roadmap!,acc0479,2025-12-05T08:09:18,OMNI,coordinated
p4203,Rumor: Big tech involved! #TAO,acc0083,2025-12-05T08:09:36,TAO,fake_news
p4204,To the moon!!!,acc0339,2025-12-05T08:10:01,FEX,bot
p4205,Undervalued gem!,acc0104,2025-12-05T08:10:03,NEURA,coordinated
p4206,Market sentiment seems healthy. #TAO,acc0005,2025-12-05T08:10:24,TAO,organic
p4207,Leaked info suggests huge collaboration! #NEURA,acc0428,2025-12-05T08:10:27,NEURA,fake_news
p4208,Massive pump incoming stay ready!,acc0241,2025-12-05T08:10:47,ASI,coordinated
p4209,Pump incoming!,acc0369,2025-12-05T08:11:08,XCY,bot
p4210,Massive pump incoming stay ready! #TAO,acc0141,2025-12-05T08:11:35,TAO,coordinated
p4211,This will be the next 100x!,acc0186,2025-12-05T08:11:37,RNDR,coordinated
p4212,Seems like coordinated hype.,acc0348,2025-12-05T08:11:59,RNDR,doubt
p4213,Pump incoming!,acc0344,2025-12-05T08:12:08,ASI,bot
p4214,This will be the next 100x!,acc0292,2025-12-05T08:12:13,RNDR,coordinated
p4215,Leaked info suggests huge collaboration! #RNDR,acc0083,2025-12-05T08:12:16,RNDR,fake_news
p4216,Undervalued gem! #XCY,acc0445,2025-12-05T08:12:17,XCY,coordinated
p4217,BREAKING: Major partnership confirmed!,acc0492,2025-12-05T08:12:18,NEURA,fake_news
